filename,label
weap\0201413_20220909_threat_3332_220.png,1
weap\0201413_20220909_threat_3332_80.png,1
weap\0201413_20220909_threat_5123_100.png,1
weap\0201413_20220909_threat_5123_120.png,1
weap\0201413_20220909_threat_5123_140.png,1
weap\0201413_20220909_threat_5123_160.png,1
weap\0201413_20220909_threat_5123_180.png,1
weap\0201413_20220909_threat_5123_200.png,1
weap\0201413_20220909_threat_5123_220.png,1
weap\0201413_20220909_threat_5123_240.png,1
weap\0201413_20220909_threat_5123_260.png,1
weap\0201413_20220909_threat_5123_280.png,1
weap\0201413_20220909_threat_5123_300.png,1
weap\0201413_20220909_threat_5123_80.png,1
weap\0201413_20220909_threat_5124_100.png,1
weap\0201413_20220909_threat_5124_120.png,1
weap\0201413_20220909_threat_5124_140.png,1
weap\0201413_20220909_threat_5124_160.png,1
weap\0201413_20220909_threat_5124_180.png,1
weap\0201413_20220909_threat_5124_200.png,1
weap\0201413_20220909_threat_5124_80.png,1
weap\0201415_20220904_carrying_1185_100.png,1
weap\0201415_20220904_carrying_1185_120.png,1
weap\0201415_20220904_carrying_1185_140.png,1
weap\0201415_20220904_carrying_1185_160.png,1
weap\0201415_20220904_carrying_1185_180.png,1
weap\0201415_20220904_carrying_1185_200.png,1
weap\0201415_20220904_carrying_1185_220.png,1
weap\0201415_20220904_carrying_1185_240.png,1
weap\0201415_20220904_carrying_1185_80.png,1
weap\0201415_20220904_carrying_1275_100.png,1
weap\0201415_20220904_carrying_1275_120.png,1
weap\0201415_20220904_carrying_1275_140.png,1
weap\0201415_20220904_carrying_1275_160.png,1
weap\0201415_20220904_carrying_1275_180.png,1
weap\0201415_20220904_carrying_1275_200.png,1
weap\0201415_20220904_carrying_1275_80.png,1
weap\0201415_20220904_carrying_2469_100.png,1
weap\0201415_20220904_carrying_2469_120.png,1
weap\0201415_20220904_carrying_2469_140.png,1
weap\0201415_20220904_carrying_2469_160.png,1
weap\0201415_20220904_carrying_2469_80.png,1
weap\0201415_20220904_carrying_2686_100.png,1
weap\0201415_20220904_carrying_2686_120.png,1
weap\0201415_20220904_carrying_2686_140.png,1
weap\0201415_20220904_carrying_2686_160.png,1
weap\0201415_20220904_carrying_2686_80.png,1
weap\0201415_20220904_carrying_4712_100.png,1
weap\0201415_20220904_carrying_4712_120.png,1
weap\0201415_20220904_carrying_4712_140.png,1
weap\0201415_20220904_carrying_4712_160.png,1
weap\0201415_20220904_carrying_4712_180.png,1
weap\0201415_20220904_carrying_4712_200.png,1
weap\0201415_20220904_carrying_4712_220.png,1
weap\0201415_20220904_carrying_4712_80.png,1
weap\0201415_20220904_carrying_7549_100.png,1
weap\0201415_20220904_carrying_7549_120.png,1
weap\0201415_20220904_carrying_7549_140.png,1
weap\0201415_20220904_carrying_7549_160.png,1
weap\0201415_20220904_carrying_7549_180.png,1
weap\0201415_20220904_carrying_7549_200.png,1
weap\0201415_20220904_carrying_7549_220.png,1
weap\0201415_20220904_carrying_7549_80.png,1
weap\0201415_20220904_threat_4564_100.png,1
weap\0201415_20220904_threat_4564_120.png,1
weap\0201415_20220904_threat_4564_140.png,1
weap\0201415_20220904_threat_4564_160.png,1
weap\0201415_20220904_threat_4564_180.png,1
weap\0201415_20220904_threat_4564_200.png,1
weap\0201415_20220904_threat_4564_220.png,1
weap\0201415_20220904_threat_4564_240.png,1
weap\0201415_20220904_threat_4564_260.png,1
weap\0201415_20220904_threat_4564_80.png,1
weap\0201415_20220904_threat_4658_100.png,1
weap\0201415_20220904_threat_4658_120.png,1
weap\0201415_20220904_threat_4658_140.png,1
weap\0201415_20220904_threat_4658_160.png,1
weap\0201415_20220904_threat_4658_180.png,1
weap\0201415_20220904_threat_4658_200.png,1
weap\0201415_20220904_threat_4658_80.png,1
weap\0201415_20220904_threat_7852_100.png,1
weap\0201415_20220904_threat_7852_120.png,1
weap\0201415_20220904_threat_7852_140.png,1
weap\0201415_20220904_threat_7852_160.png,1
weap\0201415_20220904_threat_7852_180.png,1
weap\0201415_20220904_threat_7852_200.png,1
weap\0201415_20220904_threat_7852_80.png,1
weap\0201415_20220904_threat_8574_100.png,1
weap\0201415_20220904_threat_8574_120.png,1
weap\0201415_20220904_threat_8574_140.png,1
weap\0201415_20220904_threat_8574_160.png,1
weap\0201415_20220904_threat_8574_180.png,1
weap\0201415_20220904_threat_8574_200.png,1
weap\0201415_20220904_threat_8574_80.png,1
weap\0201415_20220904_threat_8986_100.png,1
weap\0201415_20220904_threat_8986_120.png,1
weap\0201415_20220904_threat_8986_140.png,1
weap\0201415_20220904_threat_8986_160.png,1
weap\0201415_20220904_threat_8986_180.png,1
weap\0201415_20220904_threat_8986_200.png,1
weap\0201415_20220904_threat_8986_220.png,1
weap\0201415_20220904_threat_8986_240.png,1
weap\0201415_20220904_threat_8986_260.png,1
weap\0201415_20220904_threat_8986_280.png,1
weap\0201415_20220904_threat_8986_80.png,1
weap\0201415_20220904_threat_9853_100.png,1
weap\0201415_20220904_threat_9853_120.png,1
weap\0201415_20220904_threat_9853_140.png,1
weap\0201415_20220904_threat_9853_80.png,1
weap\0201603_20220828_carrying_1279_100.png,1
weap\0201603_20220828_carrying_1279_120.png,1
weap\0201603_20220828_carrying_1279_140.png,1
weap\0201603_20220828_carrying_1279_160.png,1
weap\0201603_20220828_carrying_1279_180.png,1
weap\0201603_20220828_carrying_1279_200.png,1
weap\0201603_20220828_carrying_1279_220.png,1
weap\0201603_20220828_carrying_1279_240.png,1
weap\0201603_20220828_carrying_1279_80.png,1
weap\0201603_20220828_carrying_1289_100.png,1
weap\0201603_20220828_carrying_1289_120.png,1
weap\0201603_20220828_carrying_1289_140.png,1
weap\0201603_20220828_carrying_1289_160.png,1
weap\0201603_20220828_carrying_1289_180.png,1
weap\0201603_20220828_carrying_1289_200.png,1
weap\0201603_20220828_carrying_1289_220.png,1
weap\0201603_20220828_carrying_1289_240.png,1
weap\0201603_20220828_carrying_1289_260.png,1
weap\0201603_20220828_carrying_1289_280.png,1
weap\0201603_20220828_carrying_1289_300.png,1
weap\0201603_20220828_carrying_1289_80.png,1
weap\0201603_20220828_carrying_1299_100.png,1
weap\0201603_20220828_carrying_1299_120.png,1
weap\0201603_20220828_carrying_1299_140.png,1
weap\0201603_20220828_carrying_1299_160.png,1
weap\0201603_20220828_carrying_1299_80.png,1
weap\0201603_20220829_carrying_0591_100.png,1
weap\0201603_20220829_carrying_0591_120.png,1
weap\0201603_20220829_carrying_0591_140.png,1
weap\0201603_20220829_carrying_0591_160.png,1
weap\0201603_20220829_carrying_0591_80.png,1
weap\0201603_20220829_carrying_0645_100.png,1
weap\0201603_20220829_carrying_0645_120.png,1
weap\0201603_20220829_carrying_0645_140.png,1
weap\0201603_20220829_carrying_0645_80.png,1
weap\0201603_20220829_carrying_3579_100.png,1
weap\0201603_20220829_carrying_3579_120.png,1
weap\0201603_20220829_carrying_3579_140.png,1
weap\0201603_20220829_carrying_3579_160.png,1
weap\0201603_20220829_carrying_3579_80.png,1
weap\0201603_20220829_carrying_5697_100.png,1
weap\0201603_20220829_carrying_5697_120.png,1
weap\0201603_20220829_carrying_5697_140.png,1
weap\0201603_20220829_carrying_5697_160.png,1
weap\0201603_20220829_carrying_5697_80.png,1
weap\0201603_20220829_carrying_6479_100.png,1
weap\0201603_20220829_carrying_6479_120.png,1
weap\0201603_20220829_carrying_6479_140.png,1
weap\0201603_20220829_carrying_6479_160.png,1
weap\0201603_20220829_carrying_6479_80.png,1
weap\0201603_20220829_carrying_6598_100.png,1
weap\0201603_20220829_carrying_6598_120.png,1
weap\0201603_20220829_carrying_6598_140.png,1
weap\0201603_20220829_carrying_6598_160.png,1
weap\0201603_20220829_carrying_6598_180.png,1
weap\0201603_20220829_carrying_6598_200.png,1
weap\0201603_20220829_carrying_6598_220.png,1
weap\0201603_20220829_carrying_6598_240.png,1
weap\0201603_20220829_carrying_6598_260.png,1
weap\0201603_20220829_carrying_6598_280.png,1
weap\0201603_20220829_carrying_6598_300.png,1
weap\0201603_20220829_carrying_6598_320.png,1
weap\0201603_20220829_carrying_6598_80.png,1
weap\0201603_20220829_carrying_9832_100.png,1
weap\0201603_20220829_carrying_9832_120.png,1
weap\0201603_20220829_carrying_9832_140.png,1
weap\0201603_20220829_carrying_9832_160.png,1
weap\0201603_20220829_carrying_9832_80.png,1
weap\0201603_20220829_carrying_9871_100.png,1
weap\0201603_20220829_carrying_9871_120.png,1
weap\0201603_20220829_carrying_9871_140.png,1
weap\0201603_20220829_carrying_9871_160.png,1
weap\0201603_20220829_carrying_9871_180.png,1
weap\0201603_20220829_carrying_9871_80.png,1
weap\0201603_20220829_threat_0159_100.png,1
weap\0201603_20220829_threat_0159_120.png,1
weap\0201603_20220829_threat_0159_140.png,1
weap\0201603_20220829_threat_0159_80.png,1
weap\0201603_20220829_threat_0169_100.png,1
weap\0201603_20220829_threat_0169_120.png,1
weap\0201603_20220829_threat_0169_140.png,1
weap\0201603_20220829_threat_0169_160.png,1
weap\0201603_20220829_threat_0169_180.png,1
weap\0201603_20220829_threat_0169_200.png,1
weap\0201603_20220829_threat_0169_220.png,1
weap\0201603_20220829_threat_0169_80.png,1
weap\0201603_20220829_threat_1222_100.png,1
weap\0201603_20220829_threat_1222_120.png,1
weap\0201603_20220829_threat_1222_140.png,1
weap\0201603_20220829_threat_1222_160.png,1
weap\0201603_20220829_threat_1222_80.png,1
weap\0201603_20220829_threat_1994_100.png,1
weap\0201603_20220829_threat_1994_120.png,1
weap\0201603_20220829_threat_1994_140.png,1
weap\0201603_20220829_threat_1994_160.png,1
weap\0201603_20220829_threat_1994_80.png,1
weap\0201603_20220829_threat_2233_100.png,1
weap\0201603_20220829_threat_2233_120.png,1
weap\0201603_20220829_threat_2233_140.png,1
weap\0201603_20220829_threat_2233_160.png,1
weap\0201603_20220829_threat_2233_180.png,1
weap\0201603_20220829_threat_2233_200.png,1
weap\0201603_20220829_threat_2233_220.png,1
weap\0201603_20220829_threat_2233_240.png,1
weap\0201603_20220829_threat_2233_260.png,1
weap\0201603_20220829_threat_2233_280.png,1
weap\0201603_20220829_threat_2233_300.png,1
weap\0201603_20220829_threat_2233_80.png,1
weap\0201603_20220829_threat_2244_100.png,1
weap\0201603_20220829_threat_2244_120.png,1
weap\0201603_20220829_threat_2244_140.png,1
weap\0201603_20220829_threat_2244_160.png,1
weap\0201603_20220829_threat_2244_80.png,1
weap\0201603_20220829_threat_2255_100.png,1
weap\0201603_20220829_threat_2255_120.png,1
weap\0201603_20220829_threat_2255_140.png,1
weap\0201603_20220829_threat_2255_160.png,1
weap\0201603_20220829_threat_2255_180.png,1
weap\0201603_20220829_threat_2255_200.png,1
weap\0201603_20220829_threat_2255_220.png,1
weap\0201603_20220829_threat_2255_240.png,1
weap\0201603_20220829_threat_2255_80.png,1
weap\0201603_20220829_threat_2946_100.png,1
weap\0201603_20220829_threat_2946_120.png,1
weap\0201603_20220829_threat_2946_80.png,1
weap\0201681_20220830_carrying_8595_120.png,1
weap\0201681_20220830_carrying_8595_160.png,1
weap\0201681_20220830_carrying_8595_180.png,1
weap\0201681_20220830_carrying_8595_200.png,1
weap\0201681_20220830_carrying_8595_80.png,1
weap\0201681_20220830_carrying_8596_100.png,1
weap\0201681_20220830_carrying_8596_120.png,1
weap\0201681_20220830_carrying_8596_140.png,1
weap\0201681_20220830_carrying_8596_160.png,1
weap\0201681_20220830_carrying_8596_180.png,1
weap\0201681_20220830_carrying_8596_200.png,1
weap\0201681_20220830_carrying_8596_220.png,1
weap\0201681_20220830_carrying_8596_240.png,1
weap\0201681_20220830_carrying_8596_80.png,1
weap\0201681_20220830_threat_3415_100.png,1
weap\0201681_20220830_threat_3415_120.png,1
weap\0201681_20220830_threat_3415_140.png,1
weap\0201681_20220830_threat_3415_80.png,1
weap\0201681_20220830_threat_4884_100.png,1
weap\0201681_20220830_threat_4884_120.png,1
weap\0201681_20220830_threat_4884_140.png,1
weap\0201681_20220830_threat_4884_160.png,1
weap\0201681_20220830_threat_4884_180.png,1
weap\0201681_20220830_threat_4884_200.png,1
weap\0201681_20220830_threat_4884_220.png,1
weap\0201681_20220830_threat_4884_240.png,1
weap\0201681_20220830_threat_4884_260.png,1
weap\0201681_20220830_threat_4884_280.png,1
weap\0201681_20220830_threat_4884_300.png,1
weap\0201681_20220830_threat_4884_80.png,1
weap\0201681_20220830_threat_5234_100.png,1
weap\0201681_20220830_threat_5234_120.png,1
weap\0201681_20220830_threat_5234_140.png,1
weap\0201681_20220830_threat_5234_160.png,1
weap\0201681_20220830_threat_5234_180.png,1
weap\0201681_20220830_threat_5234_80.png,1
weap\0201681_20220830_threat_6102_100.png,1
weap\0201681_20220830_threat_6102_120.png,1
weap\0201681_20220830_threat_6102_140.png,1
weap\0201681_20220830_threat_6102_160.png,1
weap\0201681_20220830_threat_6102_180.png,1
weap\0201681_20220830_threat_6102_200.png,1
weap\0201681_20220830_threat_6102_80.png,1
weap\0201681_20220830_threat_6485_100.png,1
weap\0201681_20220830_threat_6485_120.png,1
weap\0201681_20220830_threat_6485_140.png,1
weap\0201681_20220830_threat_6485_160.png,1
weap\0201681_20220830_threat_6485_180.png,1
weap\0201681_20220830_threat_6485_200.png,1
weap\0201681_20220830_threat_6485_220.png,1
weap\0201681_20220830_threat_6485_80.png,1
weap\0201681_20220830_threat_9105_100.png,1
weap\0201681_20220830_threat_9105_120.png,1
weap\0201681_20220830_threat_9105_140.png,1
weap\0201681_20220830_threat_9105_160.png,1
weap\0201681_20220830_threat_9105_180.png,1
weap\0201681_20220830_threat_9105_200.png,1
weap\0201681_20220830_threat_9105_220.png,1
weap\0201681_20220830_threat_9105_240.png,1
weap\0201681_20220830_threat_9105_260.png,1
weap\0201681_20220830_threat_9105_80.png,1
weap\0201689_20220904_carrying_0274_100.png,1
weap\0201689_20220904_carrying_0274_120.png,1
weap\0201689_20220904_carrying_0274_140.png,1
weap\0201689_20220904_carrying_0274_160.png,1
weap\0201689_20220904_carrying_0274_180.png,1
weap\0201689_20220904_carrying_0274_200.png,1
weap\0201689_20220904_carrying_0274_220.png,1
weap\0201689_20220904_carrying_0274_240.png,1
weap\0201689_20220904_carrying_0274_260.png,1
weap\0201689_20220904_carrying_0274_280.png,1
weap\0201689_20220904_carrying_0274_300.png,1
weap\0201689_20220904_carrying_0274_320.png,1
weap\0201689_20220904_carrying_0274_340.png,1
weap\0201689_20220904_carrying_0274_360.png,1
weap\0201689_20220904_carrying_0274_380.png,1
weap\0201689_20220904_carrying_0274_400.png,1
weap\0201689_20220904_carrying_0274_420.png,1
weap\0201689_20220904_carrying_0274_440.png,1
weap\0201689_20220904_carrying_0274_460.png,1
weap\0201689_20220904_carrying_0274_480.png,1
weap\0201689_20220904_carrying_0274_500.png,1
weap\0201689_20220904_carrying_0274_520.png,1
weap\0201689_20220904_carrying_0274_540.png,1
weap\0201689_20220904_carrying_0274_560.png,1
weap\0201689_20220904_carrying_0274_580.png,1
weap\0201689_20220904_carrying_0274_600.png,1
weap\0201689_20220904_carrying_0274_620.png,1
weap\0201689_20220904_carrying_0274_640.png,1
weap\0201689_20220904_carrying_0274_660.png,1
weap\0201689_20220904_carrying_0274_680.png,1
weap\0201689_20220904_carrying_0274_700.png,1
weap\0201689_20220904_carrying_0274_720.png,1
weap\0201689_20220904_carrying_0274_740.png,1
weap\0201689_20220904_carrying_0274_760.png,1
weap\0201689_20220904_carrying_0274_80.png,1
weap\0201689_20220904_carrying_1954_100.png,1
weap\0201689_20220904_carrying_1954_120.png,1
weap\0201689_20220904_carrying_1954_140.png,1
weap\0201689_20220904_carrying_1954_160.png,1
weap\0201689_20220904_carrying_1954_180.png,1
weap\0201689_20220904_carrying_1954_200.png,1
weap\0201689_20220904_carrying_1954_220.png,1
weap\0201689_20220904_carrying_1954_240.png,1
weap\0201689_20220904_carrying_1954_260.png,1
weap\0201689_20220904_carrying_1954_280.png,1
weap\0201689_20220904_carrying_1954_300.png,1
weap\0201689_20220904_carrying_1954_320.png,1
weap\0201689_20220904_carrying_1954_340.png,1
weap\0201689_20220904_carrying_1954_360.png,1
weap\0201689_20220904_carrying_1954_380.png,1
weap\0201689_20220904_carrying_1954_400.png,1
weap\0201689_20220904_carrying_1954_420.png,1
weap\0201689_20220904_carrying_1954_440.png,1
weap\0201689_20220904_carrying_1954_460.png,1
weap\0201689_20220904_carrying_1954_480.png,1
weap\0201689_20220904_carrying_1954_80.png,1
weap\0201689_20220904_carrying_4032_100.png,1
weap\0201689_20220904_carrying_4032_120.png,1
weap\0201689_20220904_carrying_4032_140.png,1
weap\0201689_20220904_carrying_4032_160.png,1
weap\0201689_20220904_carrying_4032_180.png,1
weap\0201689_20220904_carrying_4032_200.png,1
weap\0201689_20220904_carrying_4032_220.png,1
weap\0201689_20220904_carrying_4032_240.png,1
weap\0201689_20220904_carrying_4032_260.png,1
weap\0201689_20220904_carrying_4032_280.png,1
weap\0201689_20220904_carrying_4032_300.png,1
weap\0201689_20220904_carrying_4032_320.png,1
weap\0201689_20220904_carrying_4032_340.png,1
weap\0201689_20220904_carrying_4032_360.png,1
weap\0201689_20220904_carrying_4032_380.png,1
weap\0201689_20220904_carrying_4032_400.png,1
weap\0201689_20220904_carrying_4032_420.png,1
weap\0201689_20220904_carrying_4032_440.png,1
weap\0201689_20220904_carrying_4032_460.png,1
weap\0201689_20220904_carrying_4032_480.png,1
weap\0201689_20220904_carrying_4032_80.png,1
weap\0201689_20220904_carrying_5213_100.png,1
weap\0201689_20220904_carrying_5213_120.png,1
weap\0201689_20220904_carrying_5213_140.png,1
weap\0201689_20220904_carrying_5213_160.png,1
weap\0201689_20220904_carrying_5213_180.png,1
weap\0201689_20220904_carrying_5213_200.png,1
weap\0201689_20220904_carrying_5213_220.png,1
weap\0201689_20220904_carrying_5213_240.png,1
weap\0201689_20220904_carrying_5213_260.png,1
weap\0201689_20220904_carrying_5213_280.png,1
weap\0201689_20220904_carrying_5213_300.png,1
weap\0201689_20220904_carrying_5213_320.png,1
weap\0201689_20220904_carrying_5213_340.png,1
weap\0201689_20220904_carrying_5213_360.png,1
weap\0201689_20220904_carrying_5213_380.png,1
weap\0201689_20220904_carrying_5213_400.png,1
weap\0201689_20220904_carrying_5213_420.png,1
weap\0201689_20220904_carrying_5213_440.png,1
weap\0201689_20220904_carrying_5213_460.png,1
weap\0201689_20220904_carrying_5213_480.png,1
weap\0201689_20220904_carrying_5213_500.png,1
weap\0201689_20220904_carrying_5213_520.png,1
weap\0201689_20220904_carrying_5213_540.png,1
weap\0201689_20220904_carrying_5213_560.png,1
weap\0201689_20220904_carrying_5213_580.png,1
weap\0201689_20220904_carrying_5213_600.png,1
weap\0201689_20220904_carrying_5213_620.png,1
weap\0201689_20220904_carrying_5213_640.png,1
weap\0201689_20220904_carrying_5213_80.png,1
weap\0201689_20220904_carrying_6725_100.png,1
weap\0201689_20220904_carrying_6725_120.png,1
weap\0201689_20220904_carrying_6725_140.png,1
weap\0201689_20220904_carrying_6725_160.png,1
weap\0201689_20220904_carrying_6725_180.png,1
weap\0201689_20220904_carrying_6725_200.png,1
weap\0201689_20220904_carrying_6725_220.png,1
weap\0201689_20220904_carrying_6725_240.png,1
weap\0201689_20220904_carrying_6725_260.png,1
weap\0201689_20220904_carrying_6725_280.png,1
weap\0201689_20220904_carrying_6725_300.png,1
weap\0201689_20220904_carrying_6725_320.png,1
weap\0201689_20220904_carrying_6725_340.png,1
weap\0201689_20220904_carrying_6725_360.png,1
weap\0201689_20220904_carrying_6725_380.png,1
weap\0201689_20220904_carrying_6725_400.png,1
